fan_state,window_start,window_end,accel_x_g_mean,accel_x_g_std,accel_x_g_skew,accel_x_g_kurtosis,accel_x_g_rms,accel_x_g_peak,accel_x_g_root_amplitude,accel_x_g_crest_factor,accel_x_g_shape_factor,accel_x_g_impulse_factor,accel_x_g_clearance_factor,accel_y_g_mean,accel_y_g_std,accel_y_g_skew,accel_y_g_kurtosis,accel_y_g_rms,accel_y_g_peak,accel_y_g_root_amplitude,accel_y_g_crest_factor,accel_y_g_shape_factor,accel_y_g_impulse_factor,accel_y_g_clearance_factor,accel_z_g_mean,accel_z_g_std,accel_z_g_skew,accel_z_g_kurtosis,accel_z_g_rms,accel_z_g_peak,accel_z_g_root_amplitude,accel_z_g_crest_factor,accel_z_g_shape_factor,accel_z_g_impulse_factor,accel_z_g_clearance_factor,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_skew,gyro_x_dps_kurtosis,gyro_x_dps_rms,gyro_x_dps_peak,gyro_x_dps_root_amplitude,gyro_x_dps_crest_factor,gyro_x_dps_shape_factor,gyro_x_dps_impulse_factor,gyro_x_dps_clearance_factor,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_skew,gyro_y_dps_kurtosis,gyro_y_dps_rms,gyro_y_dps_peak,gyro_y_dps_root_amplitude,gyro_y_dps_crest_factor,gyro_y_dps_shape_factor,gyro_y_dps_impulse_factor,gyro_y_dps_clearance_factor,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_skew,gyro_z_dps_kurtosis,gyro_z_dps_rms,gyro_z_dps_peak,gyro_z_dps_root_amplitude,gyro_z_dps_crest_factor,gyro_z_dps_shape_factor,gyro_z_dps_impulse_factor,gyro_z_dps_clearance_factor
MEDIUM,960,1060,0.28904294999999997,0.06860763098349557,-0.1539924372337407,-0.9838311817952858,0.29707378540334045,0.406738,0.28474630284450825,1.3691480702269545,1.027784228618413,1.407188793222599,1.428422409481144,-0.0112646212,0.12902089270022293,-0.13066291209523867,-0.7580142203575471,0.12951170774853496,0.276855,0.09114037274294555,2.1376831856588026,1.2159162838259998,2.599243795103576,3.037676845812869,-1.0828292999999998,0.020793791633802614,0.21030804803065825,-0.21007886100154316,1.0830289353055162,1.12842,1.0827292414751188,1.04191122066529,1.0001843645212745,1.0421033121286987,1.0421996162795342,-0.9801530520000001,1.11123182924395,-0.035618349262818164,-0.7893739072944079,1.4817341811775044,3.51145,1.0287192536571366,2.3698245235927007,1.2269729466328734,2.9077105787153816,3.413419149604384,0.7088549001000001,2.1375392804432627,0.14145385712659883,-0.728224653476067,2.252010089860541,5.72519,1.5409369535058417,2.5422577038074197,1.2373681051643135,3.145708597799565,3.715395355387131,0.484427725,13.635153101279915,-0.02229415134776231,-0.9614668179922847,13.643755726195478,26.4504,10.17555577890786,1.9386450865003588,1.1778596976229896,2.283451915383607,2.5994059267825973
MEDIUM,980,1080,0.28959471000000003,0.06780096619905869,-0.21064872391588954,-0.9757312764624126,0.29742573371769626,0.406738,0.28538456306851984,1.3675279368598894,1.0270413217067957,1.4045076997435484,1.4252277545311505,-0.024580065000000005,0.13377151850460667,0.05063802839090579,-0.9859892961420735,0.1360110244003498,0.276855,0.10127977344751174,2.035533525466837,1.1781026105106347,2.3980673601343963,2.733566541235207,-1.0831418,0.02119635017544293,0.2519051508863258,-0.151770712624701,1.0833491792437009,1.12842,1.0830378116121053,1.041603226014131,1.0001914608444629,1.041802652247379,1.0419026814219376,-1.08671792,1.0750128156932688,0.10566293170094994,-0.6438306720826685,1.528596870189749,3.51145,1.1077919160837382,2.297172046128888,1.1990786417970833,2.7544899370464537,3.1697739882537372,0.7693893000999998,2.1165482575005266,0.12425088666917143,-0.7645756856751835,2.2520516027473447,5.72519,1.5373357633223137,2.5422108414459377,1.2376503449785057,3.1463681249236615,3.7240986234701103,1.8200765760000002,13.578496123659573,-0.21104925099128566,-0.8911413816919618,13.699935610167733,26.4504,10.18383759470554,1.9306952056306896,1.1804769913454263,2.2791412675479554,2.5972920084420097
MEDIUM,1000,1100,0.29049804000000007,0.07051191628142296,-0.25453618299176234,-1.0444860276612737,0.2989331724341078,0.406738,0.28592332258847253,1.36063186526967,1.0290367963725597,1.4001402556795215,1.4225422267683117,-0.023356910800000002,0.13236928832573333,-0.031594235424048725,-1.0269054161563145,0.13441418739843009,0.276855,0.10132788194924593,2.05971561007431,1.171878965994306,2.4137373993762137,2.7322686971654435,-1.0818895,0.020500224065848643,0.255829377920598,-0.09458178133504447,1.0820837072042995,1.12842,1.081792122531061,1.042821357060644,1.0001795074305644,1.0430085512429874,1.0431024376105127,-0.9658781139999999,1.0381688871919514,0.017904314103387716,-0.47568054239853597,1.4179968862580665,3.51145,1.0254697728821287,2.476345353103221,1.2039505857808683,2.9813974384643545,3.4242354995319975,0.6999236131000001,2.1832292358361,0.12768195942880553,-0.8464731089525452,2.292680300518247,5.72519,1.6112683880703886,2.4971602009690814,1.2201548407201162,3.046922107266043,3.5532193409791475,-0.2764143239999997,13.349941400343841,-0.048274389766678624,-0.9573814011463808,13.352802712207161,25.3664,9.950867030102447,1.899706042747863,1.1800611451523306,2.2417692882578457,2.5491648037566876
MEDIUM,1020,1120,0.28863036000000003,0.06681255858287721,-0.2728764123305607,-1.0662362594458852,0.2962623882610143,0.404541,0.28450858519666195,1.365482140255987,1.0264422227135575,1.401588523120021,1.421893823416146,-0.007150866900000001,0.1253298871827181,-0.07890895818656204,-1.0425917517071133,0.1255337226352121,0.245605,0.09585364165004091,1.956486232099581,1.1647133011683144,2.2787455380790598,2.5622917999996004,-1.0823997,0.02113928979199632,0.24197315208222028,-0.2319904073069341,1.0826061057157401,1.12842,1.082296211504014,1.042318156199545,1.000190692694889,1.0425169186576824,1.0426166034822297,-0.990229195,1.0706421868955989,-0.11200708561987974,-0.28711690920689703,1.4583650266620285,3.64885,1.0452343807615803,2.502014196234294,1.2129890325304473,3.034915779267681,3.4909395128596605,0.6906105731,2.0024101825487577,-0.013639893713245416,-0.940918360157851,2.118157100607143,4.23664,1.5156745944657672,2.000153812380404,1.2076362310902087,2.4154582115837835,2.7952174005353023,1.3747298300000004,13.96683999475841,-0.12943057431882332,-1.0552030427116417,14.034332956883803,25.3664,10.80878047385189,1.807453199089013,1.1606307543632224,2.0977857699349007,2.346832749667295
MEDIUM,1040,1140,0.28959716,0.07066030649830497,-0.37618351914789827,-1.0259687408396898,0.2980929284543664,0.404541,0.2849099628297125,1.3570969365076004,1.0293365047308005,1.3969094172056105,1.419890676977799,-0.022705068900000003,0.12680457939943465,0.08366363532289602,-1.1652900191592095,0.12882127739787894,0.245605,0.10304863928481459,1.9065561602950223,1.1373768567713038,2.1684728528543187,2.3833890646646583,-1.0814842,0.02157833238134958,0.38101178476982395,-0.11418716052288413,1.0816994496060355,1.12036,1.0813761187940976,1.035740565836513,1.0001990316696587,1.0359467110106648,1.0360502516454455,-1.006107001,1.0099099833510417,-0.2561649700495211,-0.0028809424673283957,1.4255418169711174,3.64885,1.007442496691086,2.559623265035324,1.2234404539342933,3.131546649275595,3.621894065402776,0.6633587521,2.0917701534276314,-0.16245038363723813,-0.8409234028366299,2.1944355102755524,4.57252,1.60130983427764,2.0836884832518203,1.1931230319007362,2.486096720674058,2.8554873654808284,1.1216016890000007,14.331715415838346,-0.1482210215194149,-1.138213497858195,14.37553675899951,25.0229,11.155749316936165,1.7406584824970048,1.1529365819679682,2.006868841183647,2.2430496857805275
MEDIUM,1060,1160,0.28622803999999996,0.06903565114488601,-0.3343417559922506,-1.056585986814161,0.2944357519243205,0.403564,0.28173339569327943,1.3706351805528325,1.0286754292986826,1.4099387327670623,1.4324322432806524,-0.009863263799999999,0.1311516143839488,-0.05294830393867457,-1.2106652273439007,0.1315219750775679,0.245605,0.10331015346453752,1.8674065672686952,1.1432807185537968,2.134969922059033,2.3773558722309605,-1.0817283,0.02163519655815496,0.303557267523176,-0.2849862494679769,1.0819446366385852,1.12402,1.0816197579593343,1.0388886472898795,1.0001999916601843,1.0390964163551974,1.0392006911196419,-0.9174809469,0.9698265950601208,-0.0786354254763638,-0.25366725770757936,1.335041165062122,3.64885,0.9599849612553559,2.7331366968225375,1.2082237145227024,3.3022405721332353,3.800944959834018,0.579083998,2.058808077691111,-0.1146435555201711,-0.8228222405253103,2.138697963132202,4.57252,1.5883237842628786,2.1379924041744425,1.1886696617636963,2.541366707923386,2.8788336769269307,-0.3490869009999999,13.752345302065025,-0.0030140304021856533,-1.0722278502724634,13.75677516613831,25.0229,10.305278569963502,1.8189510039818602,1.1743293262328165,2.136047506956523,2.4281633757027707
MEDIUM,1080,1180,0.28566163,0.06905864573920562,-0.12167030436336324,-1.0596042953918436,0.2938905636552321,0.405029,0.2812724259126318,1.3781626567471088,1.0288065767013654,1.417862805025652,1.439988291372042,-0.010852038990000002,0.1329173420332123,-0.1757548158973945,-0.9398648189425867,0.13335961368950655,0.295654,0.09825803078845372,2.2169680296791654,1.1826209887133519,2.621832923205066,3.00895507092477,-1.0812815,0.020731445457324006,0.2736007048995983,-0.2093847183576938,1.0814802240785542,1.12402,1.0811818382130283,1.0393347700441686,1.000183785701091,1.0395257849135493,1.0396216069054345,-1.0013741699,1.001715410864982,-0.00751516793169858,-0.4120672391307485,1.4163982464361193,3.64885,1.0289962748803823,2.576146934085156,1.1987863204106146,3.0882497039490304,3.546028386180667,0.599542068,2.04247849127906,0.15701689290175302,-0.6232971828125926,2.128654288192261,5.77863,1.5325447745364478,2.714686941911758,1.2154726289329938,3.299627674015554,3.770610879377325,1.898165209,13.229819540841522,-0.11821109352646984,-1.003712723734631,13.365296713649503,24.9847,10.089108331963939,1.8693711434392635,1.172112114620701,2.1911125639475126,2.4764031842977046
MEDIUM,1100,1200,0.2887597999999999,0.06763481017479091,-0.14153034248137342,-1.0510296081726918,0.2965749309085648,0.405029,0.2845943808436583,1.3656885926237372,1.0270644698762255,1.4026502303991073,1.4231798913222478,-0.022836915390000004,0.1302064017852081,-0.0758171900701465,-0.978747931563646,0.13219391729720797,0.295654,0.09817597117086496,2.236517428674794,1.1795105872380576,2.637995985664357,3.0114700824853085,-1.0834058,0.020006985888933893,0.31903619472735806,0.02470713251357992,1.08359051627356,1.12549,1.083313133666885,1.038667266921578,1.000170495924574,1.0388443554575766,1.0389332179425828,-0.9670995099000002,1.0443857554420652,0.16014456988623296,-0.31361339608684213,1.4233843712149976,3.64885,1.0544002169685034,2.5635029256962754,1.1853239673648246,3.0385814582376445,3.4605929904782986,0.528473379,2.113370071466564,0.082809866909992,-0.7258800810779542,2.178443749854989,5.77863,1.6492878804599695,2.6526413639942104,1.1832985846871218,3.138866771696865,3.503712158721738,0.42480610900000004,13.961930131772952,0.015640327967025802,-1.1427074927186827,13.968391218560326,26.3664,10.789539682022335,1.8875759983702327,1.1555134927173438,2.1811195346462147,2.4437001741540487
MEDIUM,1120,1220,0.28559573,0.06546176009440244,-0.10833860524081662,-0.9521530823250779,0.2930019846842168,0.405029,0.2816663016361372,1.3823421723116327,1.0259326520190508,1.418189970837449,1.4379746446318789,-0.005676289390000005,0.1316930435359227,-0.22197483067879636,-0.8544426597978547,0.13181531768726068,0.295654,0.09638670048669287,2.2429411481710786,1.1890052203600587,2.6668687341357966,3.067373387688667,-1.0828567,0.020784132989133803,0.4228820706145089,0.0614841058264366,1.0830561448599976,1.12549,1.0827565302399156,1.0391797372106575,1.0001841839829753,1.0393711374736843,1.0394672934926708,-0.9317559839,1.03278017066472,0.20488964150782385,-0.5937224051533101,1.390972355746765,2.96183,1.0246522649655074,2.129323410176542,1.1884773078933566,2.5306525541609184,2.890570880746263,0.5345804309999999,2.057168521139326,0.04282096422673454,-0.6258015761759577,2.1254925456408227,5.77863,1.5984340987593637,2.718725131194369,1.1865151088736392,3.2258084450365865,3.615181886125381,0.2229757090000001,13.934372965635273,0.06748422004500544,-1.1029866514537408,13.936156863074956,26.3664,10.50163566958765,1.8919419649946707,1.1698374668602458,2.2132645957759616,2.510694603161308
MEDIUM,1140,1240,0.2842188,0.06678728832255432,-0.07658375960245085,-0.9581941134390144,0.2919603879893983,0.405029,0.2801141606496157,1.3872738106331997,1.0272381277712743,1.4250605519409694,1.445942608044852,-0.01827150519,0.13646231339216663,-0.15027420214506432,-0.8414176148569172,0.1376801034218456,0.307129,0.0982703734278095,2.2307435305954892,1.2036059255486715,2.684936131804095,3.125346829231501,-1.0832229,0.019149336714100573,0.08492797583753976,-0.08326185185856216,1.0833921488459293,1.12549,1.0831381828792481,1.0388574452924688,1.000156245631374,1.039019762229916,1.0391010286500753,-0.9550383088999999,1.0679042486951145,0.16323294232098742,-0.7674108985776757,1.432661040109505,2.96183,1.0408851457458348,2.0673627027462222,1.197769996630863,2.4762250175031144,2.845491658810957,0.420382027,2.1461346988536767,0.1920708316269788,-0.8225313948687254,2.1869191101292227,5.77863,1.6551982920229373,2.6423611066522468,1.1799759479251424,3.117922551582513,3.491201040896145,1.5197693899999998,13.559216495842763,-0.0832785144654398,-1.0127625941217868,13.644121480693268,26.3664,10.178939455392454,1.9324366202183874,1.1781634746876433,2.276726243090141,2.5902895007428284
MEDIUM,1160,1260,0.28329105000000004,0.06830610693157312,-0.01842984459879874,-1.0176052641611275,0.29140957989443317,0.405029,0.27901116910210627,1.389895967547556,1.028657911693409,1.429727483448559,1.4516587321698813,-0.02096683719,0.1348970032375766,-0.15353133631963947,-0.8413139125064353,0.1365167013380807,0.307129,0.09966688649132631,2.2497540373422997,1.1960906192039833,2.690909699581413,3.0815550762361625,-1.0834087,0.019870833030097155,0.10290514384401354,-0.30928336525472133,1.0835909104643688,1.12549,1.083317477135597,1.0386668890731794,1.0001681825744697,1.0388415747446003,1.0389290524287595,-0.8798472840000001,1.0662548393179547,0.05758334787223953,-0.64313497847558,1.38240031305376,2.96183,0.9616740523970126,2.142527003236303,1.2237764810986633,2.6219741566793875,3.0798688938497563,0.4824433269999999,2.1758043194564536,0.14231921348559806,-0.874862580449224,2.228648918141256,5.77863,1.6935267899774027,2.5928848429027163,1.176281054249233,3.0499613165564643,3.412186942774673,-0.13236704000000007,13.425394293348049,0.09259066399695172,-0.9777487935331552,13.426046810775713,26.3664,9.851342393287101,1.9638245249404604,1.1870712364018852,2.331199606897417,2.676427125095823
