fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_mean,accel_x_g_std,accel_x_g_skew,accel_x_g_kurtosis,accel_x_g_rms,accel_x_g_peak,accel_x_g_root_amplitude,accel_x_g_crest_factor,accel_x_g_shape_factor,accel_x_g_impulse_factor,accel_x_g_clearance_factor,accel_y_g_mean,accel_y_g_std,accel_y_g_skew,accel_y_g_kurtosis,accel_y_g_rms,accel_y_g_peak,accel_y_g_root_amplitude,accel_y_g_crest_factor,accel_y_g_shape_factor,accel_y_g_impulse_factor,accel_y_g_clearance_factor,accel_z_g_mean,accel_z_g_std,accel_z_g_skew,accel_z_g_kurtosis,accel_z_g_rms,accel_z_g_peak,accel_z_g_root_amplitude,accel_z_g_crest_factor,accel_z_g_shape_factor,accel_z_g_impulse_factor,accel_z_g_clearance_factor,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_skew,gyro_x_dps_kurtosis,gyro_x_dps_rms,gyro_x_dps_peak,gyro_x_dps_root_amplitude,gyro_x_dps_crest_factor,gyro_x_dps_shape_factor,gyro_x_dps_impulse_factor,gyro_x_dps_clearance_factor,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_skew,gyro_y_dps_kurtosis,gyro_y_dps_rms,gyro_y_dps_peak,gyro_y_dps_root_amplitude,gyro_y_dps_crest_factor,gyro_y_dps_shape_factor,gyro_y_dps_impulse_factor,gyro_y_dps_clearance_factor,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_skew,gyro_z_dps_kurtosis,gyro_z_dps_rms,gyro_z_dps_peak,gyro_z_dps_root_amplitude,gyro_z_dps_crest_factor,gyro_z_dps_shape_factor,gyro_z_dps_impulse_factor,gyro_z_dps_clearance_factor
LOW,200,300,1769917632.6877,1769917639.6164,1769917636.290107,0.28660890999999994,0.07540852893633386,-0.23836194583158346,-1.044801365338246,0.29636314468524927,0.422607,0.28126013951606776,1.4259769056264648,1.0340332569746324,1.4745075440955415,1.5025484973701986,-0.027424319799999992,0.12275600524094632,0.11708418990314345,-0.9348096243893331,0.12578207399787902,0.25293,0.09523891134366749,2.010858876474441,1.1722221831228141,2.3571733821327583,2.6557422426565513,-1.0826050999999999,0.024606946559660753,0.16094291383407483,-0.48624064161883496,1.0828847142540152,1.14453,1.0824649665685553,1.056926914688653,1.000258279084419,1.0571998968044767,1.0573367594779466,-0.4379389067999999,0.9901800828554276,0.1727408018050577,-0.31571355156751046,1.0827035986699038,2.49618,0.7291646740515463,2.3055063297716427,1.2414368490680796,2.862140513538221,3.423341926495385,0.424045815,2.4436271497175985,0.11815945656891415,-1.0026317038882055,2.480146870662294,5.64885,1.893604042790541,2.277627211041555,1.1686602011474916,2.6617722745948242,2.9831210075341192,-9.741220432,8.668309063347056,-0.029787443401514922,-1.2270969626675383,13.039591923159213,25.0763,8.779412678280723,1.9230893227159023,1.2354708241829548,2.375920750513256,2.85626167933032
LOW,220,320,1769917634.3877,1769917640.8095,1769917637.5955482,0.28639405,0.07638750158872522,-0.186269146437295,-0.9248562157810514,0.29640614412385247,0.422607,0.2809025630795662,1.4257700401224305,1.0349591554847333,1.4756137566405447,1.5044611746041483,0.024367679600000004,0.1148899148263746,-0.40544085550506964,-0.6275780071533039,0.11744563141258112,0.247803,0.08803160360495409,2.109937994453616,1.1776477843720752,2.4847638043307607,2.814932249922738,-1.0839797999999998,0.02485279919767591,0.06534213919926651,-0.612519864162981,1.0842646671528127,1.14453,1.0838371896181096,1.0555817547808128,1.000262797473544,1.0558591589990887,1.055998088055343,-0.5180917258000001,0.9739436220387823,0.3912510695758612,-0.11078674065955685,1.1031705286366404,2.49618,0.7867379530987535,2.2627326738731117,1.2033916235257665,2.722953546016963,3.1728226535509116,0.4556486170000001,2.6110031338681754,0.17813047601702017,-0.7057612009938579,2.6504627949177944,6.67176,1.959145398588015,2.517205679247019,1.1925488677729674,3.0018907827377164,3.405444029222352,-9.475723406,8.625081696606081,0.025107810900535543,-1.0694545993580327,12.813327762144597,25.0763,8.706033848486292,1.9570481974311815,1.2252519971550029,2.397877212431154,2.8803356886052063
LOW,240,340,1769917635.5919,1769917642.4595,1769917638.8858378,0.28127447,0.07499740818367726,-0.195488338488462,-0.9243118816326561,0.2911012516428777,0.420166,0.275880860793152,1.4433672051518989,1.0349366284216186,1.4937935888742409,1.5229980028046566,0.07424559790000002,0.09002698286121151,-0.6084794333699008,0.030456750438997204,0.11669304371135993,0.247803,0.09135557232944401,2.123545604080226,1.1507758242283415,2.443724942821893,2.7125110563193613,-1.0836329999999998,0.025751712972150037,-0.04018967984520012,-0.6956665447617691,1.0839389417351883,1.14453,1.0834800237138893,1.0558989588175662,1.0002823296588315,1.0561970704103698,1.056346194622811,-0.6900765967999999,0.9908738733966401,0.21788497581211266,-0.09177860860909615,1.2074919223047127,2.98473,0.8242639879283276,2.471842622601659,1.2304092182785553,3.041377948982922,3.6210850452191923,0.28167924699999997,2.7923735206066844,0.20621421361341954,-0.6450965188812776,2.8065446864028116,6.67176,2.0631919795324847,2.377214954860131,1.1949340892761044,2.8406151870993264,3.233707801399949,-5.93297801,9.90994238070408,-0.0022894103779664016,-0.6884892528020106,11.550202857786456,23.8321,7.417462635773413,2.0633490418684572,1.2683804743482656,2.617111636471153,3.2129720323849056
LOW,260,360,1769917636.7851,1769917643.6539,1769917640.357628,0.27784429,0.0723587224625055,-0.19795056562490834,-0.8736881241154153,0.2871118844666831,0.411133,0.2727684742401448,1.431960926186281,1.033355353340834,1.479724488849492,1.5072599615674038,0.09428710041,0.0670050944398646,0.04196294006328347,-0.6503756559690888,0.11567082598745716,0.247803,0.08544195708871356,2.142312012424556,1.1806323312158895,2.5292828254206072,2.9002495781166218,-1.0849832,0.026354004814448984,-0.006604976737008072,-0.6014872793474337,1.0853032193133862,1.14502,1.0848231146734877,1.0550231305168276,1.0002949532429501,1.0553343130105608,1.0554900467295356,-0.9484735009000002,1.0530963765206518,0.2897356262298433,-0.1802841792352945,1.417255785012158,3.01527,1.0026139107439296,2.127541148102728,1.2077048893001752,2.569441846750973,3.007408901560821,0.2900761710000001,2.982654173221282,0.3066543877748436,-0.7069499939073105,2.99672656443933,7.37405,2.236823766734017,2.460701649427812,1.1867325169923377,2.9201946619926646,3.296661144997954,0.12816949000000025,11.569792262673108,0.0313189134483218,-0.503216714465617,11.570502167995018,24.0382,7.373274927434256,2.077541635702872,1.2741664662935082,2.6471338845411636,3.2601795316975637
LOW,280,380,1769917638.4351,1769917644.8573,1769917641.6484802,0.2775513,0.0750116045453635,-0.007461230492380818,-0.8514203232896884,0.2875090693320126,0.422363,0.2722114107719448,1.4690423539727,1.03587722101108,1.5217475111808159,1.5515991736064667,0.07949217220999999,0.07836437415297215,-0.40754644521224026,-0.09398117115799431,0.11162428310655036,0.22583,0.08378105743252892,2.023126095102758,1.1732437276785905,2.373620001382191,2.6954780343022864,-1.0840238,0.025953241908478412,-0.21597126681785284,-0.5440994686844585,1.0843344362935265,1.14502,1.0838687989035556,1.0559657257717543,1.0002865585548275,1.056268321784079,1.0564193758121878,-1.1753434889,0.9467302495491758,0.16164478311292876,-0.5203085802119145,1.509215187543204,3.01527,1.112887699956657,1.9979059479970165,1.1822471555865248,2.362018624148872,2.709410841828366,0.824274831,3.095762692591771,0.1193935662447069,-0.8937843818141697,3.203619148067249,7.37405,2.3649627742883297,2.3017873408731444,1.189349987562241,2.737630745238398,3.1180406221062054,6.309617889999999,10.811645667698576,0.003943972653731069,-0.7475276862291733,12.518105286411094,26.3282,7.9908687400710985,2.1032096629336006,1.2705092642377414,2.672147361391477,3.294785693071683
LOW,300,400,1769917639.6215,1769917646.5073,1769917642.9503536,0.28807132999999996,0.07740523963234724,-0.16383467560647982,-0.8572492854530136,0.2982895611490788,0.423828,0.28246310544373904,1.420860986107991,1.0354711839914053,1.4712606075724373,1.5004720681456147,0.03864015591,0.10414256361097747,-0.43872456712641644,-0.5238134185589112,0.11107985957956372,0.23999,0.08377713493253022,2.1605176753766164,1.1720632847385313,2.5322634433375732,2.864624102904397,-1.0816869,0.024369539950315027,-0.335179002915644,-0.4329562727013778,1.081961378288985,1.14502,1.0815501107587784,1.0582817677011132,1.0002537502201283,1.0585503069326252,1.0586841872695971,-1.3599234408999998,0.8740764792830065,0.2933472588048266,-0.49970037669042267,1.616601823809769,3.01527,1.2719473378558155,1.8651902748037583,1.1423208952075692,2.130645824446281,2.370593428091913,0.937862429,2.97091764764986,0.07404762357435321,-0.7471713030938125,3.1154353796615903,7.37405,2.2539786404013666,2.3669404437465804,1.2022682646321972,2.845697379790964,3.2715704877695297,10.680229776,9.26394417308445,-0.18812053219325028,-0.7843986793811384,14.138174200022519,26.3282,9.93644160915538,1.8622065075388634,1.206997095975372,2.2476778467058476,2.6496608177862533
LOW,320,420,1769917640.8595,1769917647.6706,1769917644.413674,0.29461183999999996,0.0759740705876314,-0.2999586918268203,-0.780731135439976,0.3042502188492886,0.423828,0.2892468417536299,1.3930244704604293,1.032715517642769,1.4385979871005865,1.4652813404303355,-0.013215298790000002,0.11958333171572053,-0.03073078437810532,-0.9527920701427499,0.12031133507006325,0.26001,0.09031013810910869,2.1611430032638514,1.1748049497635817,2.538921497381305,2.8790787550990955,-1.079375,0.02566604615050788,-0.3417311839828964,-0.2197578867743113,1.079680108434901,1.14502,1.0792229754816052,1.0605178247284885,1.0002826713930757,1.060817602779386,1.0609670346288103,-1.4364883679,0.8696473316262342,0.4286990806958264,-0.4011471616609965,1.6792216388900647,3.01527,1.3566947303735257,1.7956355076468877,1.125783302648877,2.0214964721523065,2.222511765170515,0.825190652,2.917885523274304,0.14660715278826145,-0.6995819561138541,3.0323251044506994,7.37405,2.1828029871601013,2.4318137884281366,1.2061533790214358,2.9331404180635157,3.378248079820471,12.101297839999999,7.9242312565869195,-0.012623815824689954,-1.1223062897301639,14.464952485931565,26.3282,10.839782705772873,1.8201373302543844,1.1736596866558968,2.1362218086970612,2.428849425734204
LOW,340,440,1769917642.5095,1769917648.9094,1769917645.7032838,0.29283935,0.07770838288709592,-0.3166447318997552,-0.7780386483984372,0.3029743845267286,0.423828,0.2871556385114085,1.3988905387564525,1.0346095377097668,1.4473054936093799,1.4759522125252003,-0.07249507179,0.10744826674383853,0.28519271948611485,-0.7262883953822712,0.12961738101077466,0.267822,0.09536123037400748,2.0662506672445176,1.1870343944964057,2.45271060967039,2.808499837403524,-1.0796658,0.025370977836102416,-0.2260213742796508,-0.3073330937758527,1.0799638541201275,1.14502,1.079517084733647,1.0602391882206792,1.0002760614628412,1.060531879401941,1.0606779792489478,-1.3666411729999999,0.8375327144064254,0.33128881982961883,-0.3674956049689997,1.6028627961992912,3.01527,1.2956117698336236,1.881177856988015,1.1287159549181407,2.1233154612210887,2.327294387258621,0.818396761,2.8926353968680174,0.27679901673856583,-0.7998834172958516,3.006179102719777,7.37405,2.0955139470931323,2.45296429388671,1.2234285846717914,3.0010266343202576,3.518969659080141,10.826183529999998,9.805735720030498,-0.74361711976893,0.8534174355884216,14.60680330655292,26.3282,10.952518067724844,1.8024614590509762,1.1748507382832194,2.117623175893088,2.4038490361029035
LOW,360,460,1769917643.6627,1769917650.5594,1769917646.999116,0.29283446,0.07996051874636881,-0.35441922147098404,-0.8364988287312229,0.3035551111769986,0.423828,0.2867722100102009,1.3962143426169227,1.0366099371535666,1.4473296619530365,1.4779256329786061,-0.11122064930000003,0.08664315874494535,0.47016302965163304,-0.13716114337714558,0.14098606238921416,0.285156,0.11342442805637466,2.0225829076124002,1.1354288612896466,2.29649900765425,2.5140616081244036,-1.0785840999999998,0.025827302611577542,-0.13791606842346554,-0.47369609389190304,1.078893280326187,1.13672,1.078429678820569,1.0535981831829835,1.000286653888359,1.0539002011989609,1.0540511099835277,-1.1292365720000002,0.8335053846752783,0.13564950991308533,-0.6080042478856247,1.4035335627711205,2.9084,1.071600705293735,2.0721983977766008,1.1661248649459632,2.41644207674848,2.714070628763521,0.7602289809999999,2.789889304867601,0.26515111334100144,-0.7797117061457755,2.8916138118647385,6.98473,1.9919000052362592,2.4155127394054396,1.2302341385586473,2.9716462341398895,3.506566585490591,5.452747970000001,13.126557964411536,-0.5192388408110047,-0.3816896963343268,14.21404180440578,26.3282,10.283524888512131,1.8522669598339945,1.1977535555529328,2.2185593369743883,2.56023107693468
LOW,380,480,1769917644.9073,1769917651.7704,1769917648.4752939,0.29645263000000005,0.07937754566357605,-0.47772015900257386,-0.7480226595314394,0.30689567704594667,0.423828,0.2904535638822437,1.381016520270329,1.0352266972499,1.4296651711270023,1.4591936636447307,-0.11711908148,0.08054618637591195,0.39320615905376066,0.07850144371472645,0.14214277113670615,0.285156,0.11139645337069023,2.006123826907459,1.144699496045863,2.2964089336665663,2.5598301505263903,-1.0797095,0.02626193752848407,0.01762223786769999,-0.7146333503289095,1.0800288393154138,1.13672,1.079549710853563,1.052490413793506,1.0002957641063766,1.0528017026802114,1.0529575327302292,-0.937786371,0.911577365435318,0.23003328609546658,-0.4416212697196329,1.3078289531920237,2.61069,0.9547672361088128,1.9962014096935823,1.1949889249666916,2.3854385765867283,2.7343732600627964,0.29244258900000003,2.7395879685112763,0.4632633144634468,-0.5034625102779637,2.755152428645784,6.98473,1.8567424711214495,2.5351519311158923,1.2446118616949993,3.155280164665823,3.7618194815037054,-1.1523641299999996,13.77720801820657,-0.08354700141601373,-0.9537971612055482,13.825317495994298,25.458,9.9838838563276,1.8414043661113833,1.2002258588274832,2.2101011367647123,2.549909470738203
